IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
150850189,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,9/28/2015,12:30,TARAVAL,NONE,1300 Block of 12TH AV,-122.4693866,37.76295021,(37.7629502112728/ -122.469386563713)
150850963,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,12:20,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325,(37.7980532528058/ -122.396374439116)
150850509,BURGLARY,BURGLARY/ UNLAWFUL ENTRY,Monday,9/28/2015,12:20,INGLESIDE,NONE,800 Block of CORTLAND AV,-122.4142355,37.73885177,(37.7388517685098/ -122.414235499783)
150851212,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,12:00,CENTRAL,NONE,1800 Block of KEARNY ST,-122.4068206,37.80482829,(37.804828287761/ -122.406820555032)
150859341,BURGLARY,BURGLARY OF APARTMENT HOUSE/ UNLAWFUL ENTRY,Monday,9/28/2015,12:00,TENDERLOIN,NONE,700 Block of OFARRELL ST,-122.4170854,37.78521536,(37.7852153590471/ -122.417085357424)
150852721,VEHICLE THEFT,STOLEN TRUCK,Monday,9/28/2015,12:00,BAYVIEW,NONE,1900 Block of 20TH ST,-122.4006417,37.75981728,(37.7598172841581/ -122.400641705552)
156239494,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,12:00,CENTRAL,NONE,BAY ST / KEARNY ST,-122.4071493,37.80642673,(37.806426731679/ -122.407149304657)
150850167,MISSING PERSON,MISSING JUVENILE,Monday,9/28/2015,12:00,BAYVIEW,NONE,1700 Block of CESAR CHAVEZ ST,-122.3943479,37.7499132,(37.7499131969111/ -122.39434785768)
150854385,BURGLARY,BURGLARY/ UNLAWFUL ENTRY,Monday,9/28/2015,12:00,MISSION,NONE,2900 Block of 19TH ST,-122.411336,37.76034996,(37.7603499584822/ -122.411335975337)
150851331,NON-CRIMINAL,STAY AWAY OR COURT ORDER/ NON-DV RELATED,Monday,9/28/2015,11:48,MISSION,NONE,2900 Block of 16TH ST,-122.4180499,37.76509403,(37.7650940324026/ -122.418049946137)
156241784,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,11:40,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HARRISON ST,-122.3884856,37.78957276,(37.789572762563/ -122.388485562387)
150850101,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,9/28/2015,11:30,CENTRAL,NONE,LEAVENWORTH ST / FRANCISCO ST,-122.4183438,37.80406963,(37.8040696291271/ -122.418343811443)
150850753,OTHER OFFENSES,FRAUDULENT GAME OR TRICK/ OBTAINING MONEY OR PROPERTY,Monday,9/28/2015,11:30,SOUTHERN,NONE,500 Block of 9TH ST,-122.4077021,37.77069679,(37.7706967930865/ -122.407702149718)
150849966,WARRANTS,WARRANT ARREST,Monday,9/28/2015,11:16,NORTHERN,ARREST/ BOOKED,CALIFORNIA ST / POLK ST,-122.4206917,37.79057707,(37.7905770710537/ -122.420691680792)
150849950,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,9/28/2015,11:15,MISSION,NONE,SOUTH VAN NESS AV / 20TH ST,-122.4168729,37.75876402,(37.7587640201132/ -122.416872883664)
150849944,MISSING PERSON,MISSING ADULT,Monday,9/28/2015,11:08,NORTHERN,NONE,1500 Block of FRANKLIN ST,-122.4235729,37.78852147,(37.7885214703257/ -122.423572929852)
150850349,LARCENY/THEFT,ATTEMPTED GRAND THEFT FROM PERSON,Monday,9/28/2015,11:07,NORTHERN,NONE,1000 Block of VANNESS AV,-122.4212035,37.7854812,(37.7854812046447/ -122.421203512)
150856228,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Monday,9/28/2015,11:00,PARK,NONE,SCOTT ST / TURK ST,-122.4370756,37.779868,(37.7798680003913/ -122.437075560735)
150856911,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,9/28/2015,11:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719,(37.7852071918419/ -122.406690592261)
156238355,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,11:00,NORTHERN,NONE,800 Block of STEINER ST,-122.4330571,37.77703797,(37.7770379710212/ -122.433057118228)
150850941,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,11:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
150850032,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,9/28/2015,11:00,PARK,NONE,FULTON ST / PIERCE ST,-122.4348659,37.77728097,(37.7772809749441/ -122.434865853498)
150849869,NON-CRIMINAL,FOUND PROPERTY,Monday,9/28/2015,10:55,NORTHERN,NONE,PAGE ST / OCTAVIA ST,-122.4240596,37.77387586,(37.7738758568682/ -122.42405956423)
150849875,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,9/28/2015,10:42,SOUTHERN,NONE,1000 Block of HARRISON ST,-122.4044397,37.77705831,(37.7770583079983/ -122.404439703838)
150849825,ASSAULT,BATTERY,Monday,9/28/2015,10:35,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113,(37.7817511307229/ -122.411071423064)
150849825,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,9/28/2015,10:35,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4110714,37.78175113,(37.7817511307229/ -122.411071423064)
150849756,WARRANTS,WARRANT ARREST,Monday,9/28/2015,10:31,PARK,ARREST/ BOOKED,100 Block of CARL ST,-122.452122,37.76557967,(37.7655796709772/ -122.452121969253)
150849756,NON-CRIMINAL,CIVIL SIDEWALKS/ BOOKING,Monday,9/28/2015,10:31,PARK,ARREST/ BOOKED,100 Block of CARL ST,-122.452122,37.76557967,(37.7655796709772/ -122.452121969253)
156238167,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,10:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
156239002,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,10:30,SOUTHERN,NONE,0 Block of WASHBURN ST,-122.4142934,37.77530192,(37.7753019182847/ -122.414293408643)
156240811,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,9/28/2015,10:30,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
150851911,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,9/28/2015,10:30,SOUTHERN,ARREST/ BOOKED,MARKET ST / MAIN ST,-122.3963054,37.7932572,(37.7932572003309/ -122.396305356237)
150849728,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Monday,9/28/2015,10:21,BAYVIEW,ARREST/ BOOKED,EVANS AV / NAPOLEON ST,-122.3960102,37.74726229,(37.7472622922066/ -122.396010154384)
150851325,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,9/28/2015,10:15,PARK,NONE,FULTON ST / COLE ST,-122.4513601,37.77517416,(37.7751741554658/ -122.451360061171)
150849762,ROBBERY,ROBBERY/ ARMED WITH A GUN,Monday,9/28/2015,10:05,NORTHERN,NONE,LARKIN ST / HEMLOCK ST,-122.4183688,37.78748616,(37.7874861572271/ -122.418368839165)
150851143,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,9/28/2015,10:00,SOUTHERN,NONE,900 Block of HARRISON ST,-122.4032209,37.77786628,(37.7778662765984/ -122.403220871759)
150850628,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,9/28/2015,10:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
150849693,ASSAULT,BATTERY,Monday,9/28/2015,10:00,CENTRAL,NONE,300 Block of BATTERY ST,-122.400354,37.79479159,(37.7947915942363/ -122.400353951468)
150850822,NON-CRIMINAL,LOST PROPERTY,Monday,9/28/2015,10:00,TARAVAL,NONE,2000 Block of OCEAN AV,-122.4648874,37.72635676,(37.7263567583183/ -122.464887436585)
150854197,MISSING PERSON,MISSING ADULT,Monday,9/28/2015,10:00,PARK,NONE,0 Block of SHRADER ST,-122.4528398,37.77451454,(37.7745145380854/ -122.452839772389)
150857141,FRAUD,CREDIT CARD/ THEFT BY USE OF,Monday,9/28/2015,10:00,SOUTHERN,NONE,700 Block of NATOMA ST,-122.4130017,37.77607631,(37.7760763116549/ -122.413001670763)
156239466,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,9/28/2015,10:00,CENTRAL,NONE,800 Block of KEARNY ST,-122.4049836,37.79578634,(37.7957863362398/ -122.40498359935)
150849693,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,9/28/2015,10:00,CENTRAL,NONE,300 Block of BATTERY ST,-122.400354,37.79479159,(37.7947915942363/ -122.400353951468)
150850082,NON-CRIMINAL,LICENSE PLATE/ FOUND,Monday,9/28/2015,9:49,SOUTHERN,NONE,400 Block of 7TH ST,-122.4051874,37.77455293,(37.7745529324018/ -122.405187364125)
150849552,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Monday,9/28/2015,9:48,NORTHERN,NONE,OCTAVIA ST / HAIGHT ST,-122.4238693,37.77294226,(37.7729422630978/ -122.423869271697)
150849615,WARRANTS,ENROUTE TO PAROLE OFFICER,Monday,9/28/2015,9:45,SOUTHERN,ARREST/ BOOKED,1300 Block of MISSION ST,-122.4153664,37.77577852,(37.7757785203139/ -122.41536639867)
150849643,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,9/28/2015,9:40,CENTRAL,ARREST/ BOOKED,800 Block of GEARY ST,-122.4172953,37.78625785,(37.7862578545865/ -122.417295322526)
150851836,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,9/28/2015,9:30,MISSION,NONE,200 Block of SANCHEZ ST,-122.4308834,37.76511058,(37.765110583712/ -122.430883448045)
150849712,TRESPASS,TRESPASSING,Monday,9/28/2015,9:30,RICHMOND,ARREST/ BOOKED,3700 Block of JACKSON ST,-122.4565974,37.78960906,(37.7896090646761/ -122.456597388534)
150849778,NON-CRIMINAL,AIDED CASE/ DOG BITE,Monday,9/28/2015,9:20,MISSION,NONE,1700 Block of HARRISON ST,-122.4133542,37.7690748,(37.7690748003847/ -122.413354187018)
150853478,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Monday,9/28/2015,9:20,INGLESIDE,NONE,400 Block of RAYMOND AV,-122.412458,37.71473474,(37.7147347356846/ -122.412457953057)
150853478,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,9/28/2015,9:20,INGLESIDE,NONE,400 Block of RAYMOND AV,-122.412458,37.71473474,(37.7147347356846/ -122.412457953057)
150850060,OTHER OFFENSES,RESISTING ARREST,Monday,9/28/2015,9:17,CENTRAL,ARREST/ BOOKED,100 Block of MONTGOMERY ST,-122.4022185,37.7905216,(37.7905215969161/ -122.40221854007)
150850060,TRESPASS,TRESPASSING,Monday,9/28/2015,9:17,CENTRAL,ARREST/ BOOKED,100 Block of MONTGOMERY ST,-122.4022185,37.7905216,(37.7905215969161/ -122.40221854007)
150850292,NON-CRIMINAL,SEARCH WARRANT SERVICE,Monday,9/28/2015,9:00,TENDERLOIN,NONE,600 Block of ELLIS ST,-122.4169161,37.78439445,(37.7843944492068/ -122.416916142188)
150851466,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,9/28/2015,9:00,CENTRAL,NONE,SANSOME ST / GREEN ST,-122.4026094,37.80030582,(37.8003058186718/ -122.402609381311)
150852680,BURGLARY,BURGLARY OF APARTMENT HOUSE/ FORCIBLE ENTRY,Monday,9/28/2015,9:00,SOUTHERN,NONE,300 Block of KING ST,-122.3950217,37.77531285,(37.7753128522284/ -122.395021745914)
156238117,NON-CRIMINAL,LOST PROPERTY,Monday,9/28/2015,9:00,BAYVIEW,NONE,300 Block of BAY SHORE BL,-122.4068252,37.74105498,(37.741054981526/ -122.406825183678)
150849392,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,9/28/2015,8:51,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,-122.4138696,37.78186219,(37.7818621883021/ -122.413869632554)
150849659,ROBBERY,ROBBERY/ ARMED WITH A KNIFE,Monday,9/28/2015,8:50,BAYVIEW,NONE,WISCONSIN ST / CONNECTICUT ST,-122.3985958,37.75368415,(37.7536841531418/ -122.398595809913)
150849659,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,9/28/2015,8:50,BAYVIEW,NONE,WISCONSIN ST / CONNECTICUT ST,-122.3985958,37.75368415,(37.7536841531418/ -122.398595809913)
150849659,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,9/28/2015,8:50,BAYVIEW,NONE,WISCONSIN ST / CONNECTICUT ST,-122.3985958,37.75368415,(37.7536841531418/ -122.398595809913)
156240093,NON-CRIMINAL,LOST PROPERTY,Monday,9/28/2015,8:45,CENTRAL,NONE,1300 Block of POWELL ST,-122.410146,37.79718573,(37.7971857276284/ -122.4101460054)
150859391,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,9/28/2015,8:43,SOUTHERN,NONE,500 Block of 10TH ST,-122.4088664,37.76973671,(37.7697367127388/ -122.408866413474)
150849455,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,9/28/2015,8:40,TARAVAL,NONE,1300 Block of LA PLAYA ST,-122.5091348,37.76119777,(37.7611977677632/ -122.509134839191)
150849455,ASSAULT,ASSAULT/ AGGRAVATED/ W/ GUN,Monday,9/28/2015,8:40,TARAVAL,NONE,1300 Block of LA PLAYA ST,-122.5091348,37.76119777,(37.7611977677632/ -122.509134839191)
150849455,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Monday,9/28/2015,8:40,TARAVAL,NONE,1300 Block of LA PLAYA ST,-122.5091348,37.76119777,(37.7611977677632/ -122.509134839191)
150852533,BURGLARY,BURGLARY OF APARTMENT HOUSE/ FORCIBLE ENTRY,Monday,9/28/2015,8:00,SOUTHERN,NONE,300 Block of KING ST,-122.3950217,37.77531285,(37.7753128522284/ -122.395021745914)
150849831,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,9/28/2015,8:00,TARAVAL,NONE,0 Block of DORADO TR,-122.4607905,37.72653704,(37.7265370351353/ -122.460790514965)
156240902,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,9/28/2015,7:50,SOUTHERN,NONE,0 Block of FREMONT ST,-122.3975261,37.79104981,(37.7910498079932/ -122.397526111294)
150849267,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Monday,9/28/2015,7:39,NORTHERN,NONE,2500 Block of WASHINGTON ST,-122.4352083,37.79143109,(37.7914310866884/ -122.435208307813)
150849267,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Monday,9/28/2015,7:39,NORTHERN,NONE,2500 Block of WASHINGTON ST,-122.4352083,37.79143109,(37.7914310866884/ -122.435208307813)
150850866,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,9/28/2015,7:30,SOUTHERN,NONE,MISSION ST / BEALE ST,-122.3958155,37.79115272,(37.7911527166535/ -122.395815475491)
150853036,DISORDERLY CONDUCT,DISTURBING THE PEACE/ FIGHTING,Monday,9/28/2015,7:30,NORTHERN,NONE,2400 Block of SACRAMENTO ST,-122.4338001,37.78981,(37.7898100005704/ -122.433800051784)
150849358,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Monday,9/28/2015,7:25,MISSION,NONE,500 Block of CAPP ST,-122.4179558,37.75788012,(37.7578801214437/ -122.417955821717)
150850054,LOITERING,REFUSING TO DISPERSE UPON LAWFUL COMMAND,Monday,9/28/2015,7:15,CENTRAL,ARREST/ BOOKED,BUSH ST / MONTGOMERY ST,-122.402384,37.79097001,(37.7909700100406/ -122.402384024411)
150850054,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,9/28/2015,7:15,CENTRAL,ARREST/ BOOKED,BUSH ST / MONTGOMERY ST,-122.402384,37.79097001,(37.7909700100406/ -122.402384024411)
150849201,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Monday,9/28/2015,6:50,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325,(37.7980532528058/ -122.396374439116)
150855515,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,9/28/2015,6:50,RICHMOND,NONE,600 Block of ANZA ST,-122.4534064,37.7803541,(37.7803541023144/ -122.45340636666)
150855515,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Monday,9/28/2015,6:50,RICHMOND,NONE,600 Block of ANZA ST,-122.4534064,37.7803541,(37.7803541023144/ -122.45340636666)
150850305,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,9/28/2015,6:50,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041,(37.7833104067015/ -122.388379873919)
150849217,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Monday,9/28/2015,6:35,CENTRAL,NONE,STOCKTON ST / UNION ST,-122.4091939,37.80044388,(37.8004438751053/ -122.409193904616)
150849223,OTHER OFFENSES,FALSE REPORT OF BOMB,Monday,9/28/2015,6:33,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.3977444,37.72993469,(37.7299346936044/ -122.397744427103)
150871759,TRESPASS,TRESPASSING,Monday,9/28/2015,6:15,CENTRAL,NONE,JEFFERSON ST / POWELL ST,-122.4125272,37.80862506,(37.8086250595467/ -122.412527239682)
156239676,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,9/28/2015,6:00,CENTRAL,NONE,1100 Block of GREEN ST,-122.4183337,37.79827547,(37.7982754745477/ -122.418333696264)
150849160,NON-CRIMINAL,DEATH REPORT/ NATURAL CAUSES,Monday,9/28/2015,5:59,BAYVIEW,NONE,2400 Block of GRIFFITH ST,-122.3864377,37.71918345,(37.7191834462785/ -122.386437671186)
150849734,ASSAULT,BATTERY,Monday,9/28/2015,5:30,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.4192579,37.77514629,(37.7751462916539/ -122.419257894814)
150849126,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,9/28/2015,5:28,TARAVAL,ARREST/ BOOKED,19TH AV / WAWONA ST,-122.4752879,37.73745272,(37.7374527164974/ -122.475287886078)
150849110,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Monday,9/28/2015,5:22,MISSION,ARREST/ BOOKED,3100 Block of 16TH ST,-122.4230017,37.76490508,(37.7649050761616/ -122.423001696251)
150849104,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,9/28/2015,4:59,INGLESIDE,NONE,700 Block of CRESCENT AV,-122.4146221,37.73472322,(37.7347232244919/ -122.414622095763)
150849104,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,9/28/2015,4:59,INGLESIDE,NONE,700 Block of CRESCENT AV,-122.4146221,37.73472322,(37.7347232244919/ -122.414622095763)
150850838,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Monday,9/28/2015,4:12,SOUTHERN,ARREST/ BOOKED,2ND ST / BRYANT ST,-122.3936227,37.78307912,(37.7830791191471/ -122.393622739343)
156239018,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Monday,9/28/2015,4:00,SOUTHERN,NONE,0 Block of BEALE ST,-122.3965343,37.79180588,(37.7918058846049/ -122.39653429335)
150849239,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Monday,9/28/2015,4:00,PARK,NONE,300 Block of TWINPEAKS BL,-122.447635,37.75718815,(37.7571881542643/ -122.447634973907)
150850612,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,9/28/2015,3:49,PARK,NONE,100 Block of NOE ST,-122.4332247,37.76626598,(37.7662659815203/ -122.433224696604)
150849085,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Monday,9/28/2015,3:12,SOUTHERN,ARREST/ BOOKED,1300 Block of MARKET ST,-122.4168189,37.7769362,(37.7769362014881/ -122.416818891994)
156238929,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,9/28/2015,3:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.4046363,37.78426455,(37.7842645474624/ -122.404636264759)
150850026,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,9/28/2015,3:00,RICHMOND,NONE,600 Block of 25TH AV,-122.4844576,37.77721927,(37.7772192673745/ -122.484457563836)
150849308,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Monday,9/28/2015,3:00,SOUTHERN,NONE,LANGTON ST / FOLSOM ST,-122.4083834,37.77631721,(37.7763172146255/ -122.40838337313)
150855098,BURGLARY,BURGLARY/ HOT PROWL/ UNLAWFUL ENTRY,Monday,9/28/2015,3:00,RICHMOND,NONE,3400 Block of CLAY ST,-122.4496848,37.78880404,(37.7888040447734/ -122.449684751771)
150849079,NON-CRIMINAL,DEATH REPORT/ CAUSE UNKNOWN,Monday,9/28/2015,2:59,BAYVIEW,NONE,1600 Block of KIRKWOOD AV,-122.3909529,37.73866256,(37.7386625599684/ -122.390952930587)
150856193,NON-CRIMINAL,LOST PROPERTY,Monday,9/28/2015,2:00,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150856193,NON-CRIMINAL,FOUND PROPERTY,Monday,9/28/2015,2:00,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150851682,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,9/28/2015,1:45,TARAVAL,NONE,2400 Block of GREAT HY,-122.5067409,37.74073948,(37.7407394820048/ -122.506740892168)
150848980,MISSING PERSON,MISSING JUVENILE,Monday,9/28/2015,1:34,NORTHERN,NONE,600 Block of EDDY ST,-122.418382,37.78325838,(37.7832583770949/ -122.418382008607)
150848980,MISSING PERSON,FOUND PERSON,Monday,9/28/2015,1:34,NORTHERN,NONE,600 Block of EDDY ST,-122.418382,37.78325838,(37.7832583770949/ -122.418382008607)
150848996,ASSAULT,BATTERY,Monday,9/28/2015,1:20,BAYVIEW,NONE,PALOU AV / KEITH ST,-122.3871677,37.73185945,(37.7318594482631/ -122.38716770759)
150850145,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,9/28/2015,1:15,MISSION,NONE,2800 Block of 16TH ST,-122.4169648,37.76526973,(37.7652697291388/ -122.416964767473)
150849007,ASSAULT,CHILD ABUSE (PHYSICAL),Monday,9/28/2015,1:07,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375513,37.73080661,(37.730806609582/ -122.375512968635)
150849007,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Monday,9/28/2015,1:07,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.375513,37.73080661,(37.730806609582/ -122.375512968635)
150848952,STOLEN PROPERTY,STOLEN PROPERTY/ POSSESSION WITH KNOWLEDGE/ RECEIVING,Monday,9/28/2015,1:03,SOUTHERN,ARREST/ BOOKED,5TH ST / MARKET ST,-122.4080683,37.78399168,(37.7839916768161/ -122.408068345148)
150848952,ROBBERY,ROBBERY ON THE STREET/ STRONGARM,Monday,9/28/2015,1:03,SOUTHERN,ARREST/ BOOKED,5TH ST / MARKET ST,-122.4080683,37.78399168,(37.7839916768161/ -122.408068345148)
150853161,FRAUD,CREDIT CARD/ THEFT BY USE OF,Monday,9/28/2015,1:00,NORTHERN,NONE,EDDY ST / LARKIN ST,-122.4175307,37.78331075,(37.7833107539969/ -122.41753069698)
156239660,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,9/28/2015,1:00,CENTRAL,NONE,UNION ST / TAYLOR ST,-122.4141214,37.79982286,(37.7998228579519/ -122.414121429077)
150465487,NON-CRIMINAL,LOST PROPERTY,Monday,9/28/2015,1:00,TENDERLOIN,NONE,TURK ST / HYDE ST,-122.4156949,37.7825852,(37.7825851968467/ -122.415694922134)
156239488,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/28/2015,1:00,CENTRAL,NONE,BAY ST / VANNESS AV,-122.4251106,37.80414615,(37.80414615262/ -122.425110613231)
150853161,NON-CRIMINAL,LOST PROPERTY,Monday,9/28/2015,1:00,NORTHERN,NONE,EDDY ST / LARKIN ST,-122.4175307,37.78331075,(37.7833107539969/ -122.41753069698)
150848974,ASSAULT,BATTERY/ FORMER SPOUSE OR DATING RELATIONSHIP,Monday,9/28/2015,0:54,TARAVAL,ARREST/ BOOKED,100 Block of APTOS AV,-122.4668806,37.72923541,(37.7292354079524/ -122.466880621762)
150848974,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,9/28/2015,0:54,TARAVAL,ARREST/ BOOKED,100 Block of APTOS AV,-122.4668806,37.72923541,(37.7292354079524/ -122.466880621762)
150848930,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Monday,9/28/2015,0:51,TENDERLOIN,ARREST/ BOOKED,200 Block of OFARRELL ST,-122.4085197,37.78640447,(37.7864044708209/ -122.408519707346)
150848918,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,9/28/2015,0:50,BAYVIEW,ARREST/ BOOKED,3RD ST / OAKDALE AV,-122.3906976,37.73479699,(37.7347969947349/ -122.390697630683)
150848924,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Monday,9/28/2015,0:47,CENTRAL,ARREST/ BOOKED,POWELL ST / POST ST,-122.4084039,37.78829339,(37.7882933915158/ -122.408403859899)
150877525,TRESPASS,TRESPASSING,Monday,9/28/2015,0:33,SOUTHERN,ARREST/ BOOKED,0 Block of 10TH ST,-122.4172576,37.77626951,(37.7762695066166/ -122.41725760507)
150877525,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,9/28/2015,0:33,SOUTHERN,ARREST/ BOOKED,0 Block of 10TH ST,-122.4172576,37.77626951,(37.7762695066166/ -122.41725760507)
150849029,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,9/28/2015,0:29,NORTHERN,ARREST/ BOOKED,1400 Block of BUSH ST,-122.4211545,37.78864657,(37.7886465686704/ -122.42115446602)
150849029,WARRANTS,WARRANT ARREST,Monday,9/28/2015,0:29,NORTHERN,ARREST/ BOOKED,1400 Block of BUSH ST,-122.4211545,37.78864657,(37.7886465686704/ -122.42115446602)
150849029,WEAPON LAWS,FIREARM/ LOADED/ IN VEHICLE/ POSSESSION OR USE,Monday,9/28/2015,0:29,NORTHERN,ARREST/ BOOKED,1400 Block of BUSH ST,-122.4211545,37.78864657,(37.7886465686704/ -122.42115446602)
150869005,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,9/28/2015,0:01,TARAVAL,NONE,0 Block of ROCKAWAY AV,-122.4579153,37.74357589,(37.7435758926453/ -122.457915269284)
150849881,FRAUD,FALSE ID TO PEACE OFFICER,Monday,9/28/2015,0:01,MISSION,ARREST/ BOOKED,16TH ST / MISSION ST,-122.4196718,37.76505012,(37.7650501214668/ -122.419671780296)
150850424,SUSPICIOUS OCC,SUSPICIOUS PERSON,Monday,9/28/2015,0:01,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.4586802,37.74815547,(37.7481554692332/ -122.458680189782)
